,NUM_CALLER_KEY,CALL_DATE,TIME_MIN_CALL,CELL_CALL_CODE
1571,14615341249566000,2017-01-31 00:00:00,2022-05-25 19:34:00,1
1572,14615343172295840,2017-01-18 00:00:00,2022-05-25 23:27:07,65
1573,14615194667453690,2017-01-31 00:00:00,2022-05-25 22:52:17,644
1574,14615230806211460,2017-01-10 00:00:00,2022-05-25 07:02:08,265
1575,14615426104544740,2017-02-01 00:00:00,2022-05-25 15:51:57,644
1576,14615362915496210,2017-02-01 00:00:00,2022-05-25 16:31:58,337
1577,14615442335644470,2017-02-07 00:00:00,2022-05-25 20:25:24,173
1578,14615396446378240,2017-02-05 00:00:00,2022-05-25 20:17:17,350
1579,14615424428442040,2017-02-06 00:00:00,2022-05-25 13:55:13,852
1580,14615335924485100,2017-01-20 00:00:00,2022-05-25 23:28:38,64
1581,14615362915496210,2017-01-12 00:00:00,2022-05-25 17:47:33,758
1582,14615169567198860,2017-01-06 00:00:00,2022-05-25 10:48:51,203
1583,14615396446378240,2017-02-11 00:00:00,2022-05-25 15:41:56,258
1584,14615224339316630,2017-01-19 00:00:00,2022-05-25 10:33:26,494
1585,14615341249566000,2017-01-06 00:00:00,2022-05-25 20:23:08,1
1586,14615220009759520,2017-01-11 00:00:00,2022-05-25 23:43:43,50
1587,14615169567198860,2017-01-23 00:00:00,2022-05-25 14:03:17,354
1588,14617008108978690,2017-02-05 00:00:00,2022-05-25 19:49:30,5
1589,14615362915496210,2017-01-07 00:00:00,2022-05-25 16:46:38,170
1590,1508316675572647,2017-01-13 00:00:00,2022-05-25 22:17:13,24
1591,14615286875279600,2017-01-27 00:00:00,2022-05-25 17:02:38,685
1592,14615350739796570,2017-01-02 00:00:00,2022-05-25 12:43:39,849
1593,14615389847090640,2017-01-27 00:00:00,2022-05-25 22:44:02,254
1594,14615339806425970,2017-01-05 00:00:00,2022-05-25 08:45:19,589
1595,14615338358673270,2017-01-30 00:00:00,2022-05-25 14:47:36,481
1596,14615238277805200,2017-01-30 00:00:00,2022-05-25 16:47:42,536
1597,14615407585359740,2017-01-25 00:00:00,2022-05-25 23:53:36,813
1598,14615414362764910,2017-01-28 00:00:00,2022-05-25 20:01:23,233
1599,14615362915496210,2017-01-25 00:00:00,2022-05-25 15:08:39,849
1600,14615362915496210,2017-01-02 00:00:00,2022-05-25 20:24:06,12
1601,14615340116986540,2017-01-08 00:00:00,2022-05-25 22:41:01,446
1602,14615166004947990,2017-01-07 00:00:00,2022-05-25 20:47:09,644
1603,14615169567198860,2017-01-10 00:00:00,2022-05-25 23:50:30,79
1604,14615362915496210,2017-01-10 00:00:00,2022-05-25 23:17:49,91
1605,14615416349428180,2017-01-29 00:00:00,2022-05-25 19:38:32,64
1606,1511461610794341,2017-01-07 00:00:00,2022-05-25 18:27:59,84
1607,14615426593218310,2017-01-11 00:00:00,2022-05-25 23:30:36,284
1608,14615341249566000,2017-01-28 00:00:00,2022-05-25 18:28:22,149
1609,1511450097286867,2017-01-12 00:00:00,2022-05-25 17:23:29,257
1610,14615424428442040,2017-01-31 00:00:00,2022-05-25 20:44:13,15
1611,14616947523101890,2017-01-07 00:00:00,2022-05-25 13:11:13,309
1612,14615393701629500,2017-01-04 00:00:00,2022-05-25 09:45:30,687
1613,1511450097286867,2017-02-09 00:00:00,2022-05-25 13:18:30,308
1614,14615422793483440,2017-01-18 00:00:00,2022-05-25 21:51:46,267
1615,14615363285427770,2017-01-05 00:00:00,2022-05-25 14:37:25,188
1616,14615362915496210,2017-01-08 00:00:00,2022-05-25 11:00:52,230
1617,14615372369190770,2017-01-10 00:00:00,2022-05-25 21:26:15,354
1618,14615418322390440,2017-02-04 00:00:00,2022-05-25 23:56:08,141
1619,14615393701629500,2017-02-08 00:00:00,2022-05-25 15:06:32,304
1620,14615338358673270,2017-01-08 00:00:00,2022-05-25 23:47:27,254
1621,14615169567198860,2017-01-20 00:00:00,2022-05-25 23:58:21,266
1622,14615362915496210,2017-01-13 00:00:00,2022-05-25 08:08:40,39
1623,14615220005192520,2017-01-24 00:00:00,2022-05-25 10:13:52,403
1624,14617008108978690,2017-01-13 00:00:00,2022-05-25 18:44:35,67
1625,14615169567198860,2017-01-18 00:00:00,2022-05-25 20:17:24,229
1626,14615374693770940,2017-01-15 00:00:00,2022-05-25 08:55:56,157
1627,14615362915496210,2017-01-28 00:00:00,2022-05-25 10:47:07,77
1628,14615342747560270,2017-01-15 00:00:00,2022-05-25 12:36:35,758
1629,1511070392230259,2017-01-05 00:00:00,2022-05-25 20:46:51,1
1630,14615362915496210,2017-01-06 00:00:00,2022-05-25 10:57:28,173
1631,14615169567198860,2017-01-02 00:00:00,2022-05-25 19:38:41,254
1632,14615362915496210,2017-02-04 00:00:00,2022-05-25 20:01:31,79
1633,14615194667453690,2017-01-14 00:00:00,2022-05-25 19:00:19,205
1634,14615228723636630,2017-01-08 00:00:00,2022-05-25 17:19:01,112
1635,1511450097286867,2017-01-24 00:00:00,2022-05-25 10:06:56,278
1636,14615362915496210,2017-01-01 00:00:00,2022-05-25 16:35:30,1
1637,14615205906858960,2017-01-14 00:00:00,2022-05-25 08:49:11,220
1638,14615379863619500,2017-01-28 00:00:00,2022-05-25 17:08:11,179
1639,14615362915496210,2017-01-03 00:00:00,2022-05-25 10:48:39,355
1640,14615230806211460,2017-01-15 00:00:00,2022-05-25 11:18:14,87
1641,14615367719980210,2017-01-09 00:00:00,2022-05-25 09:55:18,288
1642,14615357316299400,2017-01-06 00:00:00,2022-05-25 08:22:47,257
1643,14615341249566000,2017-01-30 00:00:00,2022-05-25 17:06:22,829
1644,14615340116986540,2017-01-10 00:00:00,2022-05-25 22:40:50,10
1645,14615388586584940,2017-01-07 00:00:00,2022-05-25 15:06:15,768
1646,14615238958297330,2017-01-10 00:00:00,2022-05-25 13:47:41,644
1647,14615362915496210,2017-02-04 00:00:00,2022-05-25 13:34:05,229
1648,14615341249566000,2017-01-05 00:00:00,2022-05-25 17:52:00,1
1649,14615343172295840,2017-01-10 00:00:00,2022-05-25 16:22:05,205
1650,14615220416227090,2017-01-05 00:00:00,2022-05-25 21:18:47,14
1651,1508316675572647,2017-01-04 00:00:00,2022-05-25 21:15:26,175
1652,14615362915496210,2017-02-07 00:00:00,2022-05-25 14:39:43,144
1653,14615224339316630,2017-01-19 00:00:00,2022-05-25 23:56:06,829
1654,14615366112382500,2017-01-20 00:00:00,2022-05-25 20:32:28,250
1655,14615388641388940,2017-01-02 00:00:00,2022-05-25 17:49:42,47
1656,14615169567198860,2017-01-07 00:00:00,2022-05-25 14:18:47,185
1657,14615220005192520,2017-01-23 00:00:00,2022-05-25 16:41:17,352
1658,1511450097286867,2017-01-10 00:00:00,2022-05-25 20:00:18,269
1659,14616972901943720,2017-01-18 00:00:00,2022-05-25 18:25:02,31
1660,14615347908274840,2017-01-06 00:00:00,2022-05-25 08:53:07,495
1661,14615362915496210,2017-01-11 00:00:00,2022-05-25 13:16:32,16
1662,1511183507398538,2017-01-07 00:00:00,2022-05-25 09:32:52,39
1663,14615424428442040,2017-01-19 00:00:00,2022-05-25 12:35:01,434
1664,14615166004947990,2017-01-02 00:00:00,2022-05-25 13:57:47,570
1665,14615362915496210,2017-02-04 00:00:00,2022-05-25 14:00:33,170
1666,14615390824437770,2017-01-16 00:00:00,2022-05-25 14:04:25,64
1667,14615437485485910,2017-01-15 00:00:00,2022-05-25 16:44:57,229
1668,14615224339316630,2017-01-26 00:00:00,2022-05-25 20:50:50,278
1669,14615422734112440,2017-02-04 00:00:00,2022-05-25 23:52:52,6
1670,14615338358673270,2017-01-09 00:00:00,2022-05-25 13:32:38,17
1671,14615390824437770,2017-01-16 00:00:00,2022-05-25 15:33:47,264
1672,14615362915496210,2017-01-29 00:00:00,2022-05-25 17:07:25,756
1673,14616991777363860,2017-01-07 00:00:00,2022-05-25 16:49:01,218
1674,14615388641388940,2017-01-03 00:00:00,2022-05-25 17:16:55,10
1675,14615388134447370,2017-01-20 00:00:00,2022-05-25 12:19:10,499
1676,14615342747560270,2017-01-19 00:00:00,2022-05-25 16:41:01,149
1677,14615342747560270,2017-01-23 00:00:00,2022-05-25 21:29:29,758
1678,14617010392501520,2017-01-14 00:00:00,2022-05-25 04:19:43,459
1679,1511541336849403,2017-01-29 00:00:00,2022-05-25 23:30:23,47
1680,14615393701629500,2017-01-07 00:00:00,2022-05-25 17:36:48,26
1681,14615362915496210,2017-01-25 00:00:00,2022-05-25 07:12:30,663
1682,14615363285427770,2017-01-05 00:00:00,2022-05-25 11:36:44,779
1683,14615350776332570,2017-01-17 00:00:00,2022-05-25 19:45:44,219
1684,14615286875279600,2017-01-08 00:00:00,2022-05-25 17:03:59,64
1685,14615220009759520,2017-01-16 00:00:00,2022-05-25 11:05:49,513
1686,14615224339316630,2017-01-07 00:00:00,2022-05-25 11:10:40,250
1687,14615342747560270,2017-01-27 00:00:00,2022-05-25 21:33:38,352
1688,14615443459135610,2017-01-25 00:00:00,2022-05-25 11:51:28,484
1689,14615442335644470,2017-01-12 00:00:00,2022-05-25 09:27:18,201
1690,14615359243591670,2017-01-12 00:00:00,2022-05-25 14:24:57,350
1691,1511531737380763,2017-01-25 00:00:00,2022-05-25 21:24:51,141
1692,1508316675572647,2017-01-09 00:00:00,2022-05-25 23:50:04,586
1693,14615388586584940,2017-01-11 00:00:00,2022-05-25 17:14:36,478
1694,14615338358673270,2017-01-13 00:00:00,2022-05-25 13:36:11,250
1695,14617010392501520,2017-01-14 00:00:00,2022-05-25 08:16:37,190
1696,1511450097286867,2017-01-11 00:00:00,2022-05-25 16:58:02,477
1697,14615342747560270,2017-01-09 00:00:00,2022-05-25 09:51:16,106
1698,1511541336849403,2017-01-27 00:00:00,2022-05-25 16:43:06,173
1699,14615342747560270,2017-01-17 00:00:00,2022-05-25 11:51:56,220
1700,14615262724974460,2017-01-20 00:00:00,2022-05-25 23:36:24,641
1701,14615202088856090,2017-01-08 00:00:00,2022-05-25 08:37:13,228
1702,14616970979264120,2017-02-01 00:00:00,2022-05-25 16:07:57,157
1703,14615220005192520,2017-01-14 00:00:00,2022-05-25 11:12:26,659
1704,1508348000516039,2017-01-02 00:00:00,2022-05-25 10:53:21,14
1705,14615335979289100,2017-01-19 00:00:00,2022-05-25 11:25:17,11
1706,14615286875279600,2017-01-25 00:00:00,2022-05-25 23:44:00,255
1707,14616947669245890,2017-01-12 00:00:00,2022-05-25 18:26:52,1
1708,14615427835410340,2017-01-12 00:00:00,2022-05-25 11:56:52,613
1709,14615220009759520,2017-01-23 00:00:00,2022-05-25 22:28:43,268
1710,14615169567198860,2017-01-13 00:00:00,2022-05-25 00:08:08,261
1711,14615362915496210,2017-01-06 00:00:00,2022-05-25 14:40:26,852
1712,14615230806211460,2017-01-19 00:00:00,2022-05-25 10:21:14,518
1713,14615342747560270,2017-01-28 00:00:00,2022-05-25 17:36:13,101
1714,14615366199155500,2017-01-09 00:00:00,2022-05-25 20:19:28,354
1715,14615166004947990,2017-01-04 00:00:00,2022-05-25 11:40:02,681
1716,14615424524349040,2017-01-31 00:00:00,2022-05-25 12:01:22,333
1717,14615367719980210,2017-02-03 00:00:00,2022-05-25 23:52:41,691
1718,14616991777363860,2017-01-06 00:00:00,2022-05-25 15:03:10,852
1719,14615426593218310,2017-01-05 00:00:00,2022-05-25 15:06:41,813
1720,14615169567198860,2017-01-23 00:00:00,2022-05-25 19:35:13,95
1721,14615194667453690,2017-01-17 00:00:00,2022-05-25 16:27:39,304
1722,14615230806211460,2017-01-07 00:00:00,2022-05-25 05:58:26,5
1723,14616947669245890,2017-01-07 00:00:00,2022-05-25 16:03:39,297
1724,14615362915496210,2017-01-21 00:00:00,2022-05-25 23:49:42,71
1725,14616947669245890,2017-01-09 00:00:00,2022-05-25 23:39:46,14
1726,14615372369190770,2017-01-06 00:00:00,2022-05-25 21:18:30,480
1727,14615362915496210,2017-02-01 00:00:00,2022-05-25 14:50:54,11
1728,14615194667453690,2017-01-21 00:00:00,2022-05-25 14:47:33,861
1729,14615224339316630,2017-01-28 00:00:00,2022-05-25 17:46:30,101
1730,14615286875279600,2017-02-07 00:00:00,2022-05-25 14:49:05,410
1731,14615366422943070,2017-01-14 00:00:00,2022-05-25 11:56:12,779
1732,14615215913165090,2017-01-06 00:00:00,2022-05-25 12:03:43,71
1733,14615184263859660,2017-01-06 00:00:00,2022-05-25 20:41:56,18
1734,14615169567198860,2017-01-09 00:00:00,2022-05-25 23:52:24,39
1735,14615342747560270,2017-01-31 00:00:00,2022-05-25 12:14:05,73
1736,14615220005192520,2017-02-02 00:00:00,2022-05-25 16:32:10,663
1737,14615194667453690,2017-01-10 00:00:00,2022-05-25 23:55:08,131
1738,14615393701629500,2017-01-23 00:00:00,2022-05-25 11:15:08,190
1739,14615339806425970,2017-02-11 00:00:00,2022-05-25 08:00:24,258
1740,14615339806425970,2017-01-07 00:00:00,2022-05-25 22:33:10,720
1741,14615379863619500,2017-01-20 00:00:00,2022-05-25 14:31:56,272
1742,1511541336849403,2017-02-11 00:00:00,2022-05-25 15:17:25,645
1743,14615362915496210,2017-01-23 00:00:00,2022-05-25 23:56:46,228
1744,1508316675572647,2017-01-18 00:00:00,2022-05-25 13:43:55,87
1745,14615339806425970,2017-01-05 00:00:00,2022-05-25 13:13:36,676
1746,14615350520580570,2017-01-21 00:00:00,2022-05-25 13:17:17,663
1747,14615230806211460,2017-01-16 00:00:00,2022-05-25 23:58:27,691
1748,14615224339316630,2017-02-02 00:00:00,2022-05-25 13:28:32,683
1749,14615388586584940,2017-01-05 00:00:00,2022-05-25 09:07:15,654
1750,14615341249566000,2017-01-15 00:00:00,2022-05-25 23:47:29,5
1751,14615330147216400,2017-01-16 00:00:00,2022-05-25 10:41:23,251
1752,1511541336849403,2017-02-10 00:00:00,2022-05-25 07:39:22,758
1753,1508338528891430,2017-01-05 00:00:00,2022-05-25 08:51:16,94
1754,14615206459470520,2017-01-10 00:00:00,2022-05-25 13:01:16,566
1755,1508316675572647,2017-01-29 00:00:00,2022-05-25 19:52:57,355
1756,14615286875279600,2017-01-06 00:00:00,2022-05-25 18:32:03,255
1757,14615238277805200,2017-01-07 00:00:00,2022-05-25 09:40:16,14
1758,14615287459864730,2017-01-08 00:00:00,2022-05-25 19:59:16,155
1759,14615431854411440,2017-01-06 00:00:00,2022-05-25 14:37:35,861
1760,14615393701629500,2017-01-09 00:00:00,2022-05-25 19:22:28,624
1761,14615350520580570,2017-02-04 00:00:00,2022-05-25 17:18:31,332
1762,14615166004947990,2017-01-10 00:00:00,2022-05-25 13:17:08,175
1763,14615224339316630,2017-01-12 00:00:00,2022-05-25 20:13:20,252
1764,14615388641388940,2017-01-07 00:00:00,2022-05-25 07:14:53,19
1765,14615362915496210,2017-01-13 00:00:00,2022-05-25 11:27:31,233
1766,1511450097286867,2017-01-10 00:00:00,2022-05-25 18:39:08,12
1767,14615169567198860,2017-01-03 00:00:00,2022-05-25 18:40:22,663
1768,14615368752090240,2017-01-09 00:00:00,2022-05-25 16:50:36,160
1769,14615393701629500,2017-01-14 00:00:00,2022-05-25 13:26:15,284
1770,14615231751543930,2017-01-12 00:00:00,2022-05-25 11:08:15,416
1771,14615169567198860,2017-01-13 00:00:00,2022-05-25 12:21:14,684
1772,14615366112382500,2017-01-09 00:00:00,2022-05-25 19:18:39,259
1773,14616970979264120,2017-01-09 00:00:00,2022-05-25 12:41:28,66
1774,14615424428442040,2017-01-14 00:00:00,2022-05-25 23:49:37,648
1775,14615194667453690,2017-02-02 00:00:00,2022-05-25 08:59:29,832
1776,14615202088856090,2017-01-05 00:00:00,2022-05-25 11:56:16,21
1777,14615194667453690,2017-01-08 00:00:00,2022-05-25 07:57:30,197
1778,14615169567198860,2017-01-18 00:00:00,2022-05-25 23:57:44,354
1779,14615224339316630,2017-01-10 00:00:00,2022-05-25 15:57:10,190
1780,14615362915496210,2017-01-21 00:00:00,2022-05-25 13:28:16,0
1781,14615366820272070,2017-01-11 00:00:00,2022-05-25 17:35:52,663
1782,14615407288500180,2017-01-22 00:00:00,2022-05-25 10:25:08,111
1783,14615194667453690,2017-01-15 00:00:00,2022-05-25 18:27:18,190
1784,14615342747560270,2017-01-07 00:00:00,2022-05-25 16:30:56,625
1785,1511450097286867,2017-01-21 00:00:00,2022-05-25 09:14:43,446
1786,14615230806211460,2017-01-11 00:00:00,2022-05-25 14:11:58,150
1787,14615342747560270,2017-02-04 00:00:00,2022-05-25 22:37:24,18
1788,14615407078418180,2017-02-10 00:00:00,2022-05-25 11:19:37,255
1789,14615338358673270,2017-01-06 00:00:00,2022-05-25 23:49:06,252
1790,14615362915496210,2017-01-07 00:00:00,2022-05-25 23:32:29,278
1791,14615224293646630,2017-01-30 00:00:00,2022-05-25 09:38:02,682
1792,14615396980726370,2017-01-25 00:00:00,2022-05-25 14:37:26,368
1793,1508316675572647,2017-01-15 00:00:00,2022-05-25 12:40:02,779
1794,14615169567198860,2017-02-05 00:00:00,2022-05-25 15:48:39,382
1795,14616935434220920,2017-01-06 00:00:00,2022-05-25 22:07:16,175
1796,14615287455297730,2017-01-03 00:00:00,2022-05-25 20:01:01,499
1797,14615228723636630,2017-01-12 00:00:00,2022-05-25 23:57:42,609
1798,14615342747560270,2017-01-07 00:00:00,2022-05-25 09:04:42,119
1799,14615194667453690,2017-01-07 00:00:00,2022-05-25 16:13:16,353
1800,14615388586584940,2017-02-04 00:00:00,2022-05-25 09:25:08,173
1801,14615338358673270,2017-02-08 00:00:00,2022-05-25 23:50:03,245
1802,14616970979264120,2017-02-05 00:00:00,2022-05-25 22:19:41,504
1803,14615340116986540,2017-02-07 00:00:00,2022-05-25 23:03:56,18
1804,14615238277805200,2017-01-07 00:00:00,2022-05-25 10:49:18,185
1805,14615366820272070,2017-01-18 00:00:00,2022-05-25 15:25:22,157
1806,14615169567198860,2017-01-13 00:00:00,2022-05-25 10:36:34,42
1807,14615407585359740,2017-01-20 00:00:00,2022-05-25 19:19:53,149
1808,14615337422429130,2017-02-11 00:00:00,2022-05-25 12:03:14,428
1809,14615362915496210,2017-02-11 00:00:00,2022-05-25 20:19:51,203
1810,14616970979264120,2017-01-02 00:00:00,2022-05-25 13:12:59,255
1811,14615194667453690,2017-01-07 00:00:00,2022-05-25 11:28:15,272
1812,14615442335644470,2017-01-27 00:00:00,2022-05-25 21:07:16,779
1813,14615363285427770,2017-01-11 00:00:00,2022-05-25 23:06:01,190
1814,14615169567198860,2017-01-23 00:00:00,2022-05-25 19:06:51,18
1815,14615224311914630,2017-01-15 00:00:00,2022-05-25 09:05:48,257
1816,14615342747560270,2017-01-17 00:00:00,2022-05-25 21:30:20,15
1817,14615194667453690,2017-01-09 00:00:00,2022-05-25 23:55:55,14
1818,14615362915496210,2017-01-09 00:00:00,2022-05-25 13:54:04,30
1819,14615330681559970,2017-01-16 00:00:00,2022-05-25 19:14:20,707
1820,14615362915496210,2017-01-17 00:00:00,2022-05-25 22:40:21,267
1821,14615169567198860,2017-01-26 00:00:00,2022-05-25 20:03:53,72
1822,14615223521819060,2017-01-22 00:00:00,2022-05-25 16:42:19,255
1823,14615424428442040,2017-01-12 00:00:00,2022-05-25 18:55:16,31
1824,14615362915496210,2017-01-06 00:00:00,2022-05-25 11:47:26,157
1825,14615362915496210,2017-01-14 00:00:00,2022-05-25 18:44:00,682
1826,14615362915496210,2017-01-05 00:00:00,2022-05-25 15:26:36,161
1827,1511541336849403,2017-01-14 00:00:00,2022-05-25 14:08:45,779
1828,14615224311914630,2017-01-15 00:00:00,2022-05-25 18:10:08,117
1829,14615330398405970,2017-01-06 00:00:00,2022-05-25 19:57:43,494
1830,14615362915496210,2017-01-19 00:00:00,2022-05-25 12:56:00,779
1831,14615350776332570,2017-01-04 00:00:00,2022-05-25 11:38:45,255
1832,14615286875279600,2017-01-09 00:00:00,2022-05-25 07:12:16,285
1833,14615366820272070,2017-01-31 00:00:00,2022-05-25 22:23:05,173
1834,14615205906858960,2017-01-03 00:00:00,2022-05-25 23:58:11,169
1835,14615396446378240,2017-02-02 00:00:00,2022-05-25 12:38:00,308
1836,14615341249566000,2017-02-06 00:00:00,2022-05-25 16:15:22,101
1837,14615209638088820,2017-01-26 00:00:00,2022-05-25 09:57:54,297
1838,14615169567198860,2017-01-01 00:00:00,2022-05-25 23:55:48,444
1839,1511583111586598,2017-02-04 00:00:00,2022-05-25 10:31:54,780
1840,14615342747560270,2017-02-04 00:00:00,2022-05-25 15:28:21,71
1841,14615230806211460,2017-02-04 00:00:00,2022-05-25 18:29:11,34
1842,14615363285427770,2017-01-23 00:00:00,2022-05-25 09:39:28,40
1843,14615362915496210,2017-01-11 00:00:00,2022-05-25 17:45:48,34
1844,14615379863619500,2017-01-04 00:00:00,2022-05-25 22:33:27,515
1845,14615362915496210,2017-01-07 00:00:00,2022-05-25 07:33:15,18
1846,14615224311914630,2017-01-01 00:00:00,2022-05-25 13:54:47,43
1847,14615287446163730,2017-01-26 00:00:00,2022-05-25 07:50:40,492
1848,1508363701971647,2017-01-19 00:00:00,2022-05-25 10:21:51,15
1849,14615169567198860,2017-01-07 00:00:00,2022-05-25 15:15:29,644
1850,14616947669245890,2017-01-03 00:00:00,2022-05-25 21:46:47,272
1851,14615345770896000,2017-01-06 00:00:00,2022-05-25 20:26:58,6
1852,14615206258522520,2017-02-01 00:00:00,2022-05-25 15:03:15,677
1853,14615178436353960,2017-01-15 00:00:00,2022-05-25 19:26:47,756
1854,14615362915496210,2017-02-03 00:00:00,2022-05-25 10:19:43,644
1855,1511541336849403,2017-01-25 00:00:00,2022-05-25 18:02:47,540
1856,14615407585359740,2017-02-01 00:00:00,2022-05-25 09:13:16,114
1857,14615368752090240,2017-01-30 00:00:00,2022-05-25 15:12:33,434
1858,14615287459864730,2017-01-06 00:00:00,2022-05-25 15:28:19,187
1859,14615362915496210,2017-01-08 00:00:00,2022-05-25 19:15:13,351
1860,14615440495170880,2017-02-07 00:00:00,2022-05-25 18:06:49,202
1861,14615362915496210,2017-01-29 00:00:00,2022-05-25 12:53:53,23
1862,14615169567198860,2017-01-16 00:00:00,2022-05-25 23:58:29,20
1863,14615362915496210,2017-01-21 00:00:00,2022-05-25 11:36:23,188
1864,14615194667453690,2017-02-04 00:00:00,2022-05-25 14:36:53,663
1865,14616935434220920,2017-01-18 00:00:00,2022-05-25 23:10:05,1
1866,14615366751767070,2017-01-03 00:00:00,2022-05-25 06:58:49,654
1867,14615350776332570,2017-01-04 00:00:00,2022-05-25 19:48:31,641
1868,14615169567198860,2017-01-21 00:00:00,2022-05-25 14:38:29,373
1869,14615414362764910,2017-02-06 00:00:00,2022-05-25 10:46:25,188
1870,14615341249566000,2017-01-19 00:00:00,2022-05-25 10:59:24,233
1871,14615379863619500,2017-01-17 00:00:00,2022-05-25 11:51:43,1
1872,14615341249566000,2017-01-24 00:00:00,2022-05-25 08:40:46,304
1873,14615442335644470,2017-02-05 00:00:00,2022-05-25 13:21:22,529
1874,14615422793483440,2017-01-13 00:00:00,2022-05-25 18:58:26,350
1875,14615363285427770,2017-01-06 00:00:00,2022-05-25 15:44:50,60
1876,14615442335644470,2017-01-16 00:00:00,2022-05-25 22:48:35,829
1877,14615350739796570,2017-01-27 00:00:00,2022-05-25 07:18:06,524
1878,14615362915496210,2017-02-07 00:00:00,2022-05-25 22:18:26,91
1879,14615437485485910,2017-02-06 00:00:00,2022-05-25 13:47:24,95
1880,1508316675572647,2017-01-06 00:00:00,2022-05-25 11:11:28,260
1881,14615390824437770,2017-02-01 00:00:00,2022-05-25 14:05:07,257
1882,14615366820272070,2017-01-17 00:00:00,2022-05-25 23:34:04,45
1883,14616970979264120,2017-01-06 00:00:00,2022-05-25 14:19:18,268
1884,1511450097286867,2017-01-10 00:00:00,2022-05-25 06:54:33,623
1885,14615362915496210,2017-01-12 00:00:00,2022-05-25 10:05:57,270
1886,14615367719980210,2017-01-21 00:00:00,2022-05-25 23:58:44,160
1887,14615396446378240,2017-01-06 00:00:00,2022-05-25 16:24:15,729
1888,1511070392230259,2017-02-04 00:00:00,2022-05-25 21:34:40,272
1889,1508348000516039,2017-01-10 00:00:00,2022-05-25 12:38:29,188
1890,1511541336849403,2017-01-09 00:00:00,2022-05-25 10:03:49,681
1891,1508316675572647,2017-01-05 00:00:00,2022-05-25 11:34:16,351
1892,14615343172295840,2017-01-05 00:00:00,2022-05-25 20:40:09,15
1893,14615438056365470,2017-01-05 00:00:00,2022-05-25 19:50:55,684
1894,14616947669245890,2017-01-18 00:00:00,2022-05-25 14:18:22,173
1895,14615335924485100,2017-01-06 00:00:00,2022-05-25 12:57:45,16
1896,14615362915496210,2017-02-07 00:00:00,2022-05-25 16:06:19,306
1897,14615341249566000,2017-01-30 00:00:00,2022-05-25 14:38:51,206
1898,14615414362764910,2017-01-04 00:00:00,2022-05-25 21:38:49,257
1899,14615262724974460,2017-01-06 00:00:00,2022-05-25 07:28:25,38
1900,14615362915496210,2017-01-26 00:00:00,2022-05-25 11:10:31,101
1901,14615372369190770,2017-01-08 00:00:00,2022-05-25 19:11:13,480
1902,14615390824437770,2017-01-11 00:00:00,2022-05-25 23:49:05,691
1903,14615422793483440,2017-01-27 00:00:00,2022-05-25 12:57:48,265
1904,14616935434220920,2017-01-09 00:00:00,2022-05-25 12:05:55,681
1905,1511450097286867,2017-01-13 00:00:00,2022-05-25 19:03:56,62
1906,14615362915496210,2017-01-11 00:00:00,2022-05-25 15:48:12,73
1907,14615372369190770,2017-02-01 00:00:00,2022-05-25 21:59:45,351
1908,14615169567198860,2017-01-14 00:00:00,2022-05-25 09:34:27,485
1909,14615362915496210,2017-01-23 00:00:00,2022-05-25 23:56:49,284
1910,14615166466219560,2017-01-28 00:00:00,2022-05-25 14:53:08,528
1911,14615220416227090,2017-01-02 00:00:00,2022-05-25 23:21:06,9
1912,14615432649032910,2017-01-14 00:00:00,2022-05-25 15:05:15,25
1913,14615342747560270,2017-01-10 00:00:00,2022-05-25 20:51:51,150
1914,14615194667453690,2017-01-11 00:00:00,2022-05-25 12:01:07,533
1915,1508316675572647,2017-01-04 00:00:00,2022-05-25 18:31:47,861
1916,14615426209590310,2017-01-10 00:00:00,2022-05-25 22:57:13,373
1917,14615215913165090,2017-01-08 00:00:00,2022-05-25 23:36:31,173
1918,14615347981346840,2017-01-30 00:00:00,2022-05-25 20:55:32,20
1919,14615286875279600,2017-01-01 00:00:00,2022-05-25 23:38:26,613
1920,1511582362612299,2017-01-24 00:00:00,2022-05-25 16:59:40,30
1921,14616972901943720,2017-01-16 00:00:00,2022-05-25 18:53:10,257
1922,14615166004947990,2017-01-11 00:00:00,2022-05-25 08:14:56,205
1923,14615194667453690,2017-02-01 00:00:00,2022-05-25 16:52:52,158
1924,14615166004947990,2017-01-09 00:00:00,2022-05-25 07:40:37,485
1925,14615194667453690,2017-01-30 00:00:00,2022-05-25 20:59:42,641
1926,14615280052204430,2017-01-13 00:00:00,2022-05-25 09:49:19,23
1927,14615442335644470,2017-02-11 00:00:00,2022-05-25 13:51:16,255
1928,14615335924485100,2017-01-21 00:00:00,2022-05-25 19:25:48,65
1929,1511541336849403,2017-02-10 00:00:00,2022-05-25 23:55:27,261
1930,14615418322390440,2017-01-26 00:00:00,2022-05-25 22:31:40,193
1931,14615194667453690,2017-01-30 00:00:00,2022-05-25 18:56:34,674
1932,14615241447289490,2017-01-28 00:00:00,2022-05-25 09:36:51,570
1933,14615337422429130,2017-01-06 00:00:00,2022-05-25 22:23:56,190
1934,14615388134447370,2017-02-09 00:00:00,2022-05-25 09:49:11,251
1935,14615213615941260,2017-01-30 00:00:00,2022-05-25 23:04:41,308
1936,14615443760562180,2017-01-13 00:00:00,2022-05-25 14:01:12,354
1937,14615169567198860,2017-01-10 00:00:00,2022-05-25 09:18:55,756
