	Unnamed: 0	PUMA	YEAR	HHWT	GQ	PERWT	SEX	AGE	MARST	RACE	HISPAN	CITIZEN	SPEAKENG	HCOVANY	HCOVPRIV	HINSEMP	HINSCAID	HINSCARE	EDUC	EMPSTAT	EMPSTATD	LABFORCE	WRKLSTWK	ABSENT	LOOKING	AVAILBLE	WRKRECAL	WORKEDYR	INCTOT	INCWAGE	INCWELFR	INCINVST	INCEARN	POVERTY	DEPARTS	ARRIVES	sim_individual_id
155	150	17-2501	2012	20.0	1	2.0	1	21	6	1	0	0	3	2	1	2	1	1	6	1	11	2	2	1	2	4	2	3	0	11200	0	18	33230	0	184	0	199417
156	199	17-2100	2012	124.0	1	148.0	1	21	6	1	0	0	3	1	1	1	1	1	5	1	11	2	1	4	2	4	3	3	253	0	0	11	10600	400	1039	1062	199417
157	43	17-2601	2012	2.0	4	55.0	1	21	5	1	0	0	3	1	1	2	1	1	6	1	23	1	1	4	2	4	3	3	2781	0	0	15	2730	171	262	0	175459
158	4	17-105	2012	2.0	4	2.0	1	21	1	1	0	0	3	1	1	1	1	1	5	1	10	1	1	4	1	4	3	2	29455	11930	0	18	0	75	108	0	192205
159	130	17-1602	2012	2.0	3	2.0	1	21	6	1	0	0	3	2	1	2	1	1	5	2	26	1	1	1	2	5	2	3	0	0	0	4	2590	85	729	0	153384
160	128	17-2501	2012	255.0	1	56.0	1	21	6	1	0	0	3	2	1	1	1	1	5	1	30	1	2	4	1	4	3	2	12659	1580	0	3	0	85	600	1632	199417
161	32	17-2801	2012	53.0	4	2.0	1	21	6	1	0	0	3	2	1	1	1	1	6	1	30	1	2	1	1	4	3	3	21979	0	0	17	0	0	861	480	153623
162	150	17-1204	2012	7.0	1	78.0	1	21	6	1	0	0	3	1	1	2	1	1	5	1	10	1	1	3	1	3	2	1	10563	0	0	14	0	360	225	0	179622
163	199	17-2400	2012	160.0	4	2.0	1	21	6	1	0	0	3	2	1	2	1	1	6	1	22	1	1	4	1	5	3	2	10641	3570	0	1	1360	406	145	206	180025
164	199	17-202	2012	54.0	1	2.0	1	21	6	1	0	0	3	1	1	2	1	1	5	2	10	1	2	4	1	4	2	2	3931	0	0	8	4030	286	953	0	127634
165	143	17-2200	2012	2.0	3	62.0	1	21	5	1	0	0	3	1	1	1	1	1	5	2	10	1	1	4	1	5	1	3	49680	370	0	12	2450	185	896	421	199417
166	69	17-1900	2012	4.0	1	2.0	1	21	6	1	0	0	3	2	1	1	1	1	7	1	10	2	2	4	2	4	2	3	5532	0	0	17	3390	22	922	35	102310
167	70	17-1205	2012	2.0	3	374.0	1	21	6	1	0	0	3	2	1	1	1	1	5	1	30	1	2	1	1	4	3	3	66116	56950	0	2	0	501	2235	825	176864
168	127	17-1602	2012	2.0	3	36.0	1	21	6	1	0	0	3	2	2	2	1	1	5	2	10	1	1	4	1	3	2	2	16636	0	0	15	0	0	947	521	168688
169	0	17-2100	2012	42.0	1	2.0	1	21	6	1	0	0	3	2	1	2	1	1	6	1	10	1	2	1	1	5	2	2	33483	0	0	14	9120	64	725	585	174640
170	167	17-2200	2012	27.0	1	2.0	1	21	6	1	0	0	3	1	1	1	1	1	5	2	28	1	2	4	3	4	3	3	14312	0	0	11	4280	5	278	531	199417
171	199	17-2200	2012	2.0	1	94.0	1	21	6	1	0	0	3	2	1	2	1	1	5	1	11	2	1	1	1	5	3	3	21947	0	0	11	0	0	917	509	157309
172	166	17-2300	2012	47.0	3	49.0	1	21	6	1	0	0	3	2	1	2	1	1	5	1	25	1	2	4	2	4	2	3	37503	1390	0	12	1330	83	998	225	125597
173	126	17-1900	2012	57.0	4	2.0	1	21	6	1	0	0	3	2	1	2	1	1	5	1	23	2	1	2	1	4	2	3	10523	41540	0	14	0	0	260	536	199417
174	127	17-2601	2012	50.0	1	10.0	1	21	5	1	0	0	3	2	1	2	1	1	5	1	10	1	2	4	2	4	3	3	0	0	0	2	7500	117	1046	1025	177671
175	43	17-2300	2012	36.0	3	90.0	1	21	6	1	0	0	3	1	1	1	1	1	5	1	22	1	1	4	2	4	2	3	1296	0	0	16	0	0	1157	299	159182
176	64	17-2000	2012	3.0	1	10.0	1	21	6	1	0	0	3	2	1	2	1	1	6	3	10	1	1	4	1	4	2	3	3033	0	0	0	4840	0	643	69	163685
177	199	17-2000	2012	58.0	1	2.0	1	21	6	1	0	0	3	1	1	1	1	1	6	1	10	1	1	4	2	4	3	3	22838	29140	0	11	0	70	139	695	161820
178	199	17-2801	2012	233.0	1	2.0	1	21	5	1	0	0	3	2	1	2	1	1	5	2	23	1	2	4	2	4	2	3	26186	4200	0	0	6020	172	860	273	86492
179	14	17-1900	2012	2.0	1	2.0	1	21	6	1	0	0	3	2	1	2	1	1	5	1	10	2	2	4	1	5	2	3	6499	15500	0	15	490	0	1080	1171	147875
180	192	17-2000	2012	17.0	1	2.0	1	21	6	1	0	0	3	1	1	1	1	1	5	1	10	2	1	4	3	4	3	2	0	0	0	10	0	10	1099	0	76901
181	31	17-2100	2012	58.0	3	2.0	1	21	5	1	0	0	3	1	1	2	1	1	5	1	28	2	1	4	1	4	3	3	5810	0	0	8	8960	0	898	0	132616
182	107	17-1001	2012	315.0	2	2.0	1	21	5	1	0	0	3	2	1	2	1	1	6	1	10	1	1	4	3	5	3	3	1641	0	0	2	9080	71	975	1468	199417
183	199	17-202	2012	51.0	1	12.0	1	21	5	1	0	0	3	2	1	1	1	1	5	1	23	1	2	4	1	4	3	3	18448	160	0	7	14520	82	235	405	2368
184	177	17-1001	2012	40.0	2	2.0	1	21	6	1	0	0	3	2	1	1	1	1	5	1	10	1	1	1	2	4	3	2	11931	0	0	3	0	202	805	0	178217
185	83	17-1701	2012	286.0	4	2.0	1	21	6	1	0	0	3	1	1	2	1	1	6	1	10	2	2	4	1	5	3	3	22351	0	0	9	1450	501	219	294	199417
186	170	17-2501	2012	2.0	1	6.0	1	21	6	1	0	0	3	2	1	2	1	1	5	3	10	1	2	1	2	5	3	2	0	0	0	0	7280	0	1758	275	6314
187	142	17-2000	2012	32.0	3	2.0	1	21	6	1	0	0	3	1	1	2	1	1	6	1	29	1	2	4	1	4	3	2	0	0	0	18	0	85	1092	0	90813
188	116	17-1900	2012	305.0	1	269.0	1	21	6	1	0	0	3	2	1	2	1	1	5	1	10	1	2	4	1	4	3	3	34989	0	0	12	9560	0	0	1142	121094
189	90	17-1500	2012	268.0	1	99.0	1	21	6	1	0	0	3	1	1	2	1	1	6	1	27	1	1	4	2	4	2	2	0	0	0	8	6580	38	957	0	141589
190	114	17-202	2012	45.0	3	2.0	1	21	6	1	0	0	3	2	1	1	1	1	6	1	25	1	1	4	2	4	3	3	3353	0	0	9	0	501	933	835	149252
191	39	17-1602	2012	2.0	2	11.0	1	21	5	1	0	0	3	1	1	2	1	1	5	2	10	1	2	4	1	4	2	2	0	0	0	10	4410	80	982	244	199417
192	199	17-2200	2012	35.0	1	2.0	1	21	6	1	0	0	3	1	1	2	1	1	5	1	10	1	2	4	2	4	3	2	15960	1480	0	8	0	169	1097	0	177143
193	99	17-2100	2012	47.0	3	2.0	1	21	5	1	0	0	3	2	1	2	1	1	6	2	10	1	2	4	2	4	3	3	0	390	0	14	75000	51	548	0	136737
194	38	17-1602	2012	34.0	2	31.0	1	21	5	1	0	0	3	1	1	2	1	1	6	1	10	1	2	1	2	5	2	3	50156	0	0	0	4080	51	800	935	89850
195	78	17-2200	2012	2.0	1	609.0	1	21	6	1	0	0	3	1	1	2	1	1	6	1	10	1	1	4	1	3	3	3	6667	0	0	3	4240	212	668	404	187684
196	171	17-2000	2012	2.0	4	375.0	1	21	6	1	0	0	3	1	1	2	1	1	6	1	10	2	2	4	1	4	2	3	0	5420	0	0	0	353	1006	0	174931
197	140	17-2000	2012	97.0	3	81.0	1	21	4	1	0	0	3	2	1	1	1	1	6	1	10	1	2	4	2	4	3	3	2836	0	0	0	9260	54	889	0	199417
198	117	17-2400	2012	302.0	2	276.0	1	21	6	1	0	0	3	2	1	2	1	1	6	2	10	1	1	4	1	4	2	3	42257	5300	0	12	3500	59	1064	1224	188004
199	199	17-2000	2012	40.0	4	228.0	1	21	6	1	0	0	3	2	2	1	1	1	6	1	11	2	1	4	3	4	2	3	0	0	0	0	12250	15	536	0	155756
