,CHIAVE_NUM_CHIAMANTE,DATA_CHIAMATA,ORA_MIN_CHIAMATA,COD_CELLA_CHIAMATA
1788,14630330393567894,20170210,201244,341
1789,14627663034060132,20170203,230533,193
1790,14626356369714476,20170108,145738,15
1791,14630462178768692,20170209,184755,720
1792,14620845714797472,20170210,184545,843
1793,14618843486560396,20170122,165200,775
1794,14631006379378466,20170107,150609,665
1795,14616701977539746,20170111,092516,654
1796,14613444358241818,20170112,040139,42
1797,14620743174135456,20170127,210227,705
1798,14621465344826804,20170211,174642,129
1799,14621268052331746,20170131,165914,596
1800,14619718485943862,20170105,185204,155
1801,14621982140127428,20170203,161946,225
1802,14631226077392498,20170209,184145,358
1803,14619523585366278,20170104,085948,331
1804,14629492228663326,20170114,160546,737
1805,14619903320972998,20170117,180532,211
1806,14626274038260818,20170201,213530,133
1807,14626676336594040,20170211,174020,88
1808,14622555569522412,20170114,114019,249
1809,1580396617079621,20170210,135319,716
1810,14624142233276938,20170208,110829,220
1811,14619474925205370,20170107,183633,389
1812,14624269214294418,20170204,092321,177
1813,14630622622344080,20170115,130712,251
1814,14626053591952078,20170209,164505,718
1815,14629554322683472,20170123,192106,93
1816,14627459572728508,20170207,073907,608
1817,14626410405782116,20170111,210328,66
1818,14625697480468828,20170211,135457,15
1819,14625858632954994,20170208,162056,911
1820,14625242111630702,20170113,165539,303
1821,14621180842521698,20170203,180745,257
1822,14628746081690514,20170206,125752,53
1823,14623714242835612,20170207,121059,280
1824,14631795155519384,20170209,131723,776
1825,14616721076941718,20170209,162428,340
1826,14622787242877398,20170119,122433,-1
1827,1615499377412431,20170120,073856,767
1828,14620439163655984,20170207,170950,110
1829,14615120548955932,20170211,210928,25
1830,14608717484762642,20170205,202253,219
1831,14622019684829900,20170202,163907,41
1832,14618499283793616,20170119,184330,609
1833,14616926689784734,20170130,143202,712
1834,14623865932675692,20170202,191558,6
1835,14616275904521564,20170210,211031,227
1836,14626351327258370,20170107,211618,293
1837,14621726599453190,20170104,130827,352
1838,14621357747924306,20170209,193714,69
1839,14620219671751196,20170105,072324,57
1840,14617904185851490,20170205,074139,631
1841,14621793610557262,20170120,110942,398
1842,14614782473857200,20170208,213056,100
1843,14612937876772512,20170120,211342,608
1844,14629661100400184,20170105,165951,271
1845,14623995017451544,20170203,203907,651
1846,14630325356362978,20170202,111604,233
1847,14629359931471412,20170211,225501,121
1848,14615614308061346,20170120,120601,260
1849,14621197735602974,20170204,195521,3
1850,14619726195020370,20170211,173218,27
1851,14633260075006602,20170124,140407,50
1852,14629411538863238,20170204,122445,0
1853,14616031467080334,20170126,194046,847
1854,14630631050505550,20170210,134109,127
1855,14618107438612374,20170102,162212,628
1856,14636980403323002,20170123,141500,5
1857,14622586227944356,20170119,162453,264
1858,14616384737012882,20170204,000246,726
1859,14618666531271474,20170118,093440,156
1860,14614423502444082,20170108,181722,31
1861,14627074993882738,20170209,182843,773
1862,14630448807923744,20170115,131233,200
1863,14618297551088412,20170127,105146,202
1864,14622903741204950,20170118,183432,402
1865,14633091477644472,20170208,171327,788
1866,14629030725121376,20170205,222506,650
1867,14617256743709806,20170129,193629,709
1868,14621698867257402,20170124,190204,333
1869,14620143461216986,20170212,110842,382
1870,14620355393047808,20170206,161024,241
1871,14630943802248752,20170105,130610,338
1872,14619570434194508,20170131,213322,344
1873,14624715893067926,20170210,202814,144
1874,14629795978552448,20170107,211604,896
1875,14616469383175100,20170123,112551,641
1876,14619152170928012,20170103,141254,662
1877,14621093680628770,20170202,122808,177
1878,14632574371867184,20170210,142515,905
1879,14619190451453614,20170205,185501,17
1880,14625354718169364,20170120,210816,884
1881,14616809287595940,20170210,154805,93
1882,14623650113978972,20170208,211446,668
1883,14626778132243340,20170113,162726,134
1884,14632985370767404,20170127,194444,350
1885,14617139899788250,20170102,150632,117
1886,14628144643099418,20170106,163128,699
1887,14618633910873314,20170117,220230,325
1888,14624639847289832,20170113,160844,832
1889,14618982363166368,20170211,103139,178
1890,14617974352921320,20170203,210835,59
1891,14619324858967890,20170131,101449,234
1892,14632406470287852,20170124,122031,-5
1893,14625031815874062,20170125,123541,617
1894,14614975196811026,20170127,142117,285
1895,14620398280837068,20170209,182920,191
1896,14612605972951328,20170106,211254,383
1897,14626328396620302,20170110,185219,144
1898,14633390842789154,20170210,112422,629
1899,14623327951445194,20170212,165511,176
1900,14622314084973542,20170205,133308,747
1901,1512858862690875,20170127,182957,109
1902,14624716792334374,20170119,095746,137
1903,14630299750243124,20170112,192828,11
1904,14615770993486552,20170105,160011,54
1905,14627808691594612,20170209,211738,670
1906,14620608851296634,20170211,041752,78
1907,14624655690132918,20170104,165215,854
1908,14620010391771804,20170131,181426,305
1909,14616900551489498,20170117,210139,734
1910,14622438511286626,20170116,085728,814
1911,14629101054321726,20170121,211835,813
1912,14621296543324626,20170211,202435,349
1913,14623826735160870,20170126,002032,51
1914,14624332027727724,20170205,213013,129
1915,14621329214265500,20170114,163008,138
1916,14632663224643598,20170128,175604,225
1917,14627891165486824,20170120,193934,372
1918,14611773456687220,20170112,044330,258
1919,14618315516725438,20170127,175902,167
1920,14619376923869728,20170203,183143,615
1921,14631297712826596,20170103,122020,657
1922,14629558555143376,20170127,203406,35
1923,14622773581904150,20170112,130029,186
1924,14631292579787446,20170211,181305,260
1925,14624331742194218,20170105,172739,604
1926,14625657860233134,20170104,144553,108
1927,14625866085051346,20170127,143638,941
1928,1600359341768187,20170103,172804,99
1929,14620646800012610,20170108,171831,11
1930,14620489319421712,20170209,152646,824
1931,14627839619796492,20170127,215407,153
1932,14623944456359514,20170120,143232,348
1933,14611853146135432,20170130,170111,239
1934,14626224634399992,20170118,175132,217
1935,14639533019057388,20170209,203048,356
1936,14633454823299648,20170207,144722,218
1937,14622375130724696,20170209,161630,873
1938,14617087022592814,20170208,101229,249
1939,14621192590748644,20170104,205559,835
1940,14632238644850790,20170207,080555,767
1941,14618840985352508,20170129,191057,904
1942,14623605800491370,20170201,211220,364
1943,1589894797974658,20170112,093923,765
1944,14623067514035398,20170210,172638,694
1945,14617806182710752,20170110,174446,616
1946,14619433099141280,20170207,113054,238
1947,14630119797180572,20170211,134618,866
1948,14623877355985198,20170127,133441,196
1949,14630523051886944,20170205,175646,755
1950,14631622292877406,20170206,170504,243
1951,14624994455619672,20170126,081110,251
1952,14620938097687000,20170119,173358,7
1953,14620559417897860,20170122,171603,78
1954,14623306618481972,20170130,083123,74
1955,14615523520262094,20170106,182803,95
1956,14620670424792480,20170211,152745,300
1957,14618437894745854,20170201,212409,344
1958,14622614845622218,20170106,220322,302
1959,14626594583427786,20170124,192003,291
1960,14623025209128334,20170210,153735,822
1961,14624431346127696,20170211,185203,96
1962,14624578698484054,20170108,132752,238
1963,14621052007177416,20170108,000815,300
1964,14625867445109802,20170117,195637,367
1965,14627868973953884,20170209,134952,103
1966,14624187782107210,20170204,150957,204
1967,14619239288185818,20170118,155615,7
1968,14622657877819228,20170105,200450,307
1969,14624885049681892,20170211,201245,119
1970,14625349673744062,20170207,115728,597
1971,14620503058506426,20170209,203545,255
1972,14616204741694652,20170208,122240,290
1973,14618125307758766,20170126,142214,697
1974,14621870377717712,20170204,130418,93
1975,14621957229790374,20170211,124729,225
1976,14615976652892862,20170101,115119,5
1977,14621088292250458,20170117,101751,2
1978,14626147682791460,20170115,212337,377
1979,14615329716301382,20170119,220756,3
1980,14625659713903540,20170210,175600,280
1981,14623863245378726,20170125,142225,35
1982,14622497352850380,20170103,231805,761
1983,14615994563474432,20170208,210246,37
1984,14611841101544398,20170208,203746,322
1985,14633875916301666,20170121,180114,149
1986,14625593892194218,20170131,133353,46
1987,14614924172691130,20170128,175801,848
1988,14620878316816466,20170114,070724,224
1989,14628250662019038,20170113,141420,180
1990,14629204160143168,20170102,154043,39
1991,14619929244133506,20170131,163233,335
1992,14636771558207860,20170210,162053,691
1993,14629238342770636,20170131,200606,187
1994,14632230446428924,20170119,151204,334
1995,14619715106146088,20170115,200006,340
1996,14618148282375558,20170129,114509,43
1997,14615391562854028,20170117,155508,249
1998,14622474158996368,20170113,183733,760
1999,14628690827346574,20170127,094206,9
2000,14626299334560406,20170107,180744,573
2001,14619728774339724,20170202,172134,249
2002,14625040073371826,20170121,165918,0
2003,14623856313806676,20170130,125745,108
2004,14627255034902740,20170103,200413,695
2005,14615972055885436,20170105,165001,42
2006,14635841374058736,20170126,181528,242
2007,14620025917574236,20170118,181257,462
2008,14620339733668204,20170113,201009,124
2009,14620980462982762,20170210,110558,79
2010,14632388260470446,20170122,164410,205
2011,14619591677887484,20170130,135444,258
2012,14616738112297448,20170209,195859,31
2013,14626226106046256,20170209,144827,58
2014,14622085043121620,20170121,220239,83
2015,14626464016503288,20170207,135726,651
2016,14620017876688100,20170209,103054,213
2017,14635666089304934,20170112,194626,629
2018,14625969014301492,20170130,200103,55
2019,14631656738064422,20170123,000028,573
2020,14616367945673432,20170211,171011,893
2021,14628238894100126,20170210,230732,141
2022,14624445375997108,20170211,205053,761
2023,14636421864336348,20170208,104026,4
2024,14620543984319468,20170120,073410,6
2025,14627081963525922,20170209,211200,382
2026,14627344379978306,20170208,155319,274
2027,14617927726612304,20170211,151343,298
2028,14637120732211470,20170123,161717,0
2029,14626224421726760,20170211,204042,259
2030,14628751968275564,20170109,222555,732
2031,14630909003919146,20170127,172219,240
2032,14618711201840062,20170104,134425,176
2033,14615348015553134,20170113,201537,206
2034,14628917325652882,20170128,075918,876
2035,14626340643710388,20170131,094832,170
2036,14624209082906886,20170207,204934,67
2037,14630799223834012,20170206,130239,113
2038,14622866690770826,20170211,195354,210
2039,14620330334036410,20170131,164228,26
2040,14633398164262132,20170204,192534,285
2041,14627276942871370,20170206,203123,683
2042,14613094990600542,20170102,125137,744
2043,14621841081323420,20170124,201055,134
2044,14621808199678508,20170108,154948,218
2045,14623678224916908,20170111,122702,51
2046,14623442442505006,20170110,172009,200
2047,14625670889094272,20170210,161757,254
2048,14629663409611402,20170128,155001,33
2049,14614300280048572,20170123,180210,683
2050,14631559161747048,20170114,101502,166
2051,14627998554967280,20170124,130142,134
2052,14618232640460720,20170207,112458,254
2053,14623701353131034,20170128,161340,273
2054,14622911122410224,20170120,174709,148
2055,14626602512726116,20170110,210443,169
2056,14622883631112820,20170210,175743,778
2057,14630458962414236,20170109,161928,78
2058,14621626124478414,20170209,180317,577
2059,14629149051519776,20170206,115136,23
2060,14625154286118518,20170127,122315,657
2061,14625895277078218,20170122,194742,781
2062,14625007266556386,20170121,160550,748
2063,14621785752150010,20170205,173350,156
2064,14622996997761372,20170111,175306,66
2065,14624770144434394,20170118,191123,699
2066,14614402450993926,20170112,223115,15
2067,14618961879255082,20170106,152138,-6
2068,14624176551778972,20170115,190423,762
2069,14625028067180124,20170208,123854,387
2070,14619927994021862,20170207,094047,212
2071,14619790695398770,20170202,204309,496
2072,14624347464916310,20170102,112318,32
2073,14624995694244336,20170124,083700,134
2074,14630934792517886,20170211,170947,20
2075,14622137372552202,20170106,173240,63
2076,14624761160959482,20170130,182353,98
2077,14625123793109088,20170109,150416,170
2078,1564802227578648,20170210,190715,-11
2079,14623655594909524,20170211,151736,764
2080,14617554672325566,20170113,194902,156
2081,14614027525314012,20170211,145745,247
2082,14625359786225026,20170212,163759,238
2083,14616002190213910,20170131,185102,124
2084,14622316127030422,20170121,162741,66
2085,14625154500760948,20170205,165939,224
2086,1568207235878803,20170205,204622,236
2087,14620186975538966,20170206,194500,674
2088,14624699364944420,20170114,165132,88
2089,14620133698596618,20170114,104539,456
2090,14621140533067194,20170102,175348,287
2091,14615802336286366,20170128,205725,302
2092,14618426091709602,20170208,160502,143
2093,14625700201242138,20170115,153833,9
2094,14617738785644146,20170210,195915,314
2095,14625717510480296,20170106,212516,782
2096,14625289214813494,20170211,213815,11
2097,14620108902144768,20170204,130826,63
2098,14619812797333264,20170129,223402,269
2099,14624178524257572,20170203,211256,705
2100,14621880822336504,20170202,152743,17
2101,14633166594618166,20170124,123812,16
2102,14629015780231942,20170112,163433,19
2103,14628471285555474,20170209,201014,822
2104,14626451718214092,20170116,181313,127
2105,14619698448712006,20170114,153855,172
2106,14628314277571762,20170109,200849,646
2107,14625368664676120,20170108,110258,631
2108,14625940369054878,20170103,141324,354
2109,14616765146248942,20170201,125915,619
2110,14611790924773904,20170123,181715,178
2111,14625146024025962,20170113,211758,740
2112,14631746161907852,20170130,201736,918
2113,14617427062149770,20170205,171643,907
2114,14628876639425426,20170210,204813,748
2115,14628785411797906,20170207,145359,178
2116,14627234530314890,20170121,180335,785
2117,14619390794234216,20170129,212756,140
2118,14621119772483786,20170206,195738,798
2119,14620848799872154,20170211,213815,171
2120,14621539517242528,20170209,204749,794
2121,14618725712193444,20170104,014543,150
2122,14627886808311136,20170205,211716,204
2123,14628487366014950,20170210,215142,165
2124,14626405073197708,20170121,194101,109
2125,14619805923196116,20170209,130123,221
2126,14624121314501404,20170126,131811,48
2127,14615064266445216,20170108,145649,202
2128,14617349256894510,20170208,235602,6
2129,14611409821231942,20170121,140735,690
2130,14628235629172154,20170208,111113,708
2131,14623412617709626,20170202,172016,724
2132,14619048166168320,20170120,180826,179
2133,14618121171461298,20170119,203601,125
2134,14623175355118276,20170128,175940,685
2135,14628688011395430,20170129,180401,233
2136,14618860495496072,20170209,151919,805
2137,14626805291402916,20170111,070428,328
2138,14619547424460378,20170118,193423,451
2139,14627208475218210,20170106,183151,296
2140,14627900227729600,20170211,184650,724
2141,14617234883330096,20170108,210653,617
2142,14634710839908624,20170111,153836,848
2143,14623426345635558,20170115,112448,383
2144,14627898910993470,20170131,194540,244
2145,14618314742502974,20170211,074635,752
2146,14622490587347244,20170205,102234,61
2147,14626494989340290,20170131,201654,257
2148,14621459101817168,20170207,112247,625
2149,14629839307441748,20170210,152640,744
2150,14628229229283188,20170211,182936,764
2151,14639677376922108,20170118,111031,84
2152,14621172681514568,20170121,101355,159
2153,14622071650615508,20170211,235133,339
2154,14621719934379082,20170102,110323,322
2155,14623028814727318,20170204,183645,333
2156,14633144628886436,20170209,232611,174
2157,14627989147458700,20170125,115251,747
2158,14619678762981746,20170121,104301,118
2159,14621949268328500,20170129,192125,650
2160,14620226353235278,20170109,154114,172
2161,14613434859001494,20170210,200735,761
2162,14626399945409750,20170110,092251,129
2163,14619405821501708,20170131,231022,871
2164,14623059685166096,20170126,214654,883
2165,14622998500258382,20170210,185615,141
2166,14618884016564922,20170129,211336,716
2167,14622260379074532,20170205,183747,744
2168,14623951261902980,20170126,195022,109
2169,14623649911808122,20170109,155621,250
2170,14615933187267472,20170202,172308,103
2171,14623834762262632,20170211,150510,127
2172,14615679540878320,20170109,001348,381
2173,14618495068400084,20170102,154237,286
2174,14616576632596446,20170207,234003,359
2175,14623579243249556,20170210,113722,361
2176,14614587182394090,20170210,124829,203
2177,14622108191684110,20170109,124148,674
2178,14623641596547256,20170129,184328,134
2179,14625351921910186,20170121,200406,695
2180,14614375771990122,20170103,230035,439
2181,14633407447054928,20170211,115851,256
2182,14629818737214012,20170211,133202,782
2183,14620009223710018,20170124,224433,717
2184,14623070375934464,20170206,122125,236
2185,14620583249443374,20170118,145100,94
2186,14617060359014382,20170209,233126,293
2187,14615399802131594,20170205,153637,245
2188,14620757745533936,20170205,134643,690
2189,14618839117897728,20170207,232208,303
2190,14625667338632794,20170117,163510,692
2191,14621942758820924,20170211,200442,116
2192,14621398088885956,20170211,125316,703
2193,14622392571242628,20170119,161807,480
2194,14636544542659244,20170103,160252,649
2195,14622158151514778,20170204,172247,257
2196,14635842468932048,20170127,192147,698
2197,14632450859917722,20170205,192923,738
2198,14636736958110712,20170207,083758,264
2199,14623990047199314,20170108,184415,723
2200,14623893255934986,20170210,220635,357
2201,14625583066864082,20170108,185708,200
2202,14615650572006550,20170123,180321,79
2203,14623465833935078,20170208,061903,194
2204,14624930575538204,20170126,172047,700
2205,14620077094696606,20170126,202949,247
2206,14628452716031488,20170123,104108,32
2207,14626000699987666,20170104,194013,663
2208,14626623518802700,20170130,220036,290
2209,14626361720678050,20170203,145617,239
2210,14620076930596888,20170112,194220,676
2211,14628539023293090,20170110,180007,346
2212,14626060029255778,20170206,182622,134
2213,14631162572114784,20170201,211334,234
2214,14622874899695074,20170107,180229,342
2215,14619691591641228,20170205,215237,270
2216,14624728856945576,20170128,171230,246
2217,14617238860614938,20170120,180227,300
2218,14628967708204420,20170125,175815,83
2219,14615173735110112,20170114,142105,172
2220,14618243843220206,20170112,205826,816
2221,14621213123561644,20170110,153556,666
2222,14627513389558926,20170207,163223,841
2223,14625523963397178,20170102,185741,719
2224,14619363414524620,20170201,160415,25
2225,14619079725825910,20170202,113207,39
2226,14615550980154914,20170103,175853,762
2227,14628966550316816,20170131,211749,290
2228,1559122294981452,20170115,163506,54
2229,14628878415640764,20170109,123551,46
2230,14622538872704398,20170211,174845,482
2231,14624235893518664,20170117,170348,762
2232,14624546282225942,20170114,181420,202
2233,14625565865275338,20170209,072206,170
2234,14628334921316172,20170210,123040,146
2235,14622460281411492,20170211,192334,188
2236,14615862927768478,20170205,174703,251
2237,14621282439282142,20170130,155257,638
2238,14623932093086828,20170206,221948,67
2239,14626617708359918,20170209,223932,614
2240,14624021903549192,20170118,153455,201
2241,14640285714265310,20170112,110314,790
2242,14621610598019582,20170123,174701,340
2243,14625350495555444,20170209,180406,784
2244,14627719639272942,20170209,164425,803
2245,14623226161047084,20170106,204100,116
2246,14623973123923690,20170209,180512,650
2247,14620475731308740,20170206,172856,58
2248,14622780453743902,20170122,162022,189
2249,14622397532961674,20170206,191524,150
2250,14623052458870954,20170129,210518,724
2251,14627659496070232,20170124,165219,370
2252,14627025367502696,20170117,221454,62
2253,1600581191164729,20170201,164642,192
2254,14619581043241218,20170207,195310,112
2255,14619201919726444,20170128,210758,106
2256,14624304968340776,20170128,175436,241
2257,14628656865269126,20170126,080436,181
2258,14615137295814104,20170111,192100,65
2259,14621647527019916,20170212,221636,257
2260,14616992624230560,20170105,222133,234
2261,14622127862645396,20170104,171741,20
2262,14627739910182794,20170208,173739,282
2263,14629604928410626,20170123,153220,281
2264,14618104523545000,20170207,183703,38
2265,14624813208138550,20170209,132818,860
2266,14616065949600036,20170209,153715,22
2267,14622866279208736,20170208,230124,387
2268,14617942605861852,20170118,194524,228
2269,14621668090027264,20170212,182816,3
2270,14640600636063172,20170203,203533,172
2271,14624522173351906,20170130,165502,192
2272,14623273724365484,20170115,192843,337
2273,14621592050813158,20170114,172026,604
2274,14623073013345118,20170125,170428,656
2275,14616892107574454,20170126,161258,240
2276,14629284081956578,20170108,100052,149
2277,14619002382347254,20170210,131549,13
2278,14626693853254240,20170209,130411,811
2279,14619114757505314,20170204,103941,609
2280,14632423054861660,20170109,162140,137
2281,14625348055720850,20170211,195157,120
2282,14620477959782898,20170112,120331,-5
2283,14623580921005064,20170114,175532,150
2284,14622201269700040,20170103,165842,149
2285,14619501843466562,20170205,220101,861
2286,14625155317321140,20170103,164727,304
2287,14620097277320810,20170209,215617,853
2288,14620956278622856,20170210,173651,114
2289,14623740776447066,20170127,174109,26
2290,14624494714874446,20170129,152547,768
2291,14624899786492886,20170123,154246,11
2292,14625400291286394,20170114,213119,277
2293,14629562228351444,20170210,170729,246
2294,14622971885253466,20170111,155815,837
2295,14624800692581328,20170112,155726,115
2296,1538601170653942,20170208,132713,117
2297,14625002524730960,20170106,175615,211
2298,14628599822894670,20170102,140519,192
2299,14626016764693568,20170121,100709,637
2300,14619759213852646,20170109,150411,139
2301,14620329364535282,20170204,132946,142
2302,14615497541984594,20170112,184902,717
2303,14633360425265594,20170128,115109,131
2304,14618593581070444,20170205,225305,164
2305,14630959855139476,20170211,065921,397
2306,14628488186513536,20170206,194157,231
2307,14616673885801478,20170129,124933,244
2308,14624419213907412,20170103,095015,625
2309,14620609368210744,20170131,160453,693
2310,14616811257284844,20170126,151406,133
2311,14629471510089446,20170128,182734,859
2312,14620576634911978,20170110,131207,204
2313,14621181083420084,20170210,200311,183
2314,14625380615073918,20170207,213846,725
2315,14617371194401090,20170206,210251,12
2316,14619933224536244,20170205,173418,686
2317,14634991954539170,20170124,180144,223
2318,14615848382625954,20170112,150451,329
2319,14629900880281194,20170131,170558,247
2320,14630380735422702,20170113,124128,227
2321,14624831871527574,20170210,124402,247
2322,14624745843891888,20170202,103856,102
2323,14615787986053280,20170127,135207,298
2324,14626930884136790,20170202,172946,104
2325,14617799635132040,20170106,175933,287
2326,14631776362819784,20170120,120808,731
2327,14619430575944030,20170128,161150,140
2328,14627295167129550,20170118,171854,730
2329,14625765958624368,20170114,174327,243
2330,14628986536349560,20170118,172955,376
2331,14632085908710914,20170209,210625,697
2332,14624723887349742,20170117,161942,78
2333,14614302526655750,20170211,203122,863
2334,14629415011213252,20170127,113339,146
2335,14629956279032884,20170102,175503,10
2336,14617931566053386,20170104,192812,288
2337,14613290539372008,20170113,162926,108
2338,14616125988845576,20170118,110047,284
2339,14616588261769048,20170211,123900,809
2340,14623275522241984,20170129,185731,159
2341,14621708199280114,20170206,134049,153
2342,14625257189112708,20170126,161744,277
2343,14621477005096302,20170130,203252,385
2344,14624659668566458,20170113,193118,57
2345,14623936179826184,20170112,184440,229
2346,14631191745106088,20170124,181211,776
2347,14632796245187064,20170211,205426,142
2348,14631193143235678,20170201,193759,236
2349,14628040069570108,20170210,233734,653
2350,14623400731638918,20170131,102510,291
2351,14619801919163020,20170102,181829,-5
2352,14621213239087846,20170204,113836,271
2353,14615551392865702,20170108,152815,751
2354,14628823716610268,20170206,155657,78
2355,14630240393406258,20170209,213630,268
2356,14625273476337828,20170104,201125,6
2357,14630362954890158,20170210,170832,364
2358,14624968468788474,20170115,173217,870
2359,14615288528092892,20170110,180459,123
2360,14619193594619596,20170210,175926,261
2361,14619956297284666,20170205,172307,550
2362,14611255423090132,20170211,121056,323
2363,14630829889476342,20170111,163428,218
2364,14629563342916722,20170208,181959,793
2365,14623900001746156,20170209,175605,270
2366,14625797236686844,20170210,173140,272
2367,14623342911431802,20170209,185806,851
2368,14624106444441440,20170111,180154,175
2369,14625501413470456,20170126,075923,251
2370,1579002002472962,20170201,212715,690
2371,14624687435551388,20170127,091634,690
2372,14627036527596256,20170131,121755,57
2373,14624737984828238,20170103,204524,697
2374,14619172986977124,20170130,111553,72
2375,14614037177577322,20170211,142816,43
2376,14618034700592278,20170206,124412,187
2377,14622625666357562,20170124,131611,233
2378,14620756488201902,20170103,142309,389
2379,14635372287797060,20170130,175144,727
2380,14614023974032036,20170116,160147,705
2381,14625680635304670,20170126,142703,340
2382,14623722296193328,20170211,194126,683
2383,14616470245929362,20170120,155620,32
2384,14620727937148526,20170115,203123,14
2385,14620822393602080,20170201,150105,121
2386,14620507805911242,20170205,205200,376
2387,14632669195247704,20170209,193323,25
2388,14621209035509492,20170127,171140,335
2389,14623208810455798,20170105,220654,371
2390,14623023398123856,20170202,175940,604
2391,14625574217294538,20170209,122035,-2
2392,14633414146261778,20170206,193544,851
2393,14621470053832286,20170130,163517,705
2394,14614491324693054,20170206,113333,76
2395,14625702971245362,20170119,192220,306
2396,14622644497128298,20170201,173950,401
2397,14624281360299078,20170207,160158,663
2398,14621506667761162,20170126,203233,17
2399,14624196487269002,20170209,151401,121
2400,14620448789417188,20170113,112237,23
2401,14623381581201934,20170206,170225,166
2402,14621090325774154,20170113,173553,34
2403,14617109688373936,20170119,161918,705
2404,14622318039776724,20170208,173017,344
2405,14623040392946956,20170122,105748,145
2406,14620221802750122,20170115,163711,292
2407,14623656234898420,20170116,000238,370
2408,14619842659543382,20170210,185047,181
2409,14620733850974130,20170208,121335,171
2410,14617236362032646,20170209,184941,133
2411,14624275562984272,20170210,171438,235
2412,14631097270929766,20170105,133505,305
2413,14616381678030056,20170104,225834,670
2414,14622907944783302,20170126,180319,370
2415,14623828685978306,20170205,191148,7
2416,14618997028429884,20170211,164906,722
2417,14629865818079242,20170120,072306,358
2418,14621115030658360,20170130,190209,273
2419,14623409391509188,20170208,011612,184
2420,14620516342050324,20170107,105015,345
2421,14622839739033292,20170208,213845,869
2422,14621585723128068,20170204,172503,62
2423,14634062816689842,20170209,194311,779
2424,14624885570862594,20170126,132801,150
2425,14620909888289234,20170118,200159,235
2426,14625378589427010,20170112,142407,41
2427,14622479581507418,20170117,001115,89
2428,14621961335565296,20170104,172815,319
2429,14617475779417380,20170209,203127,801
2430,14625663309000142,20170209,105149,288
2431,14624596557784464,20170204,162544,766
2432,14633830099660656,20170130,165951,360
2433,14624964069603258,20170110,150759,689
2434,14627404854006046,20170201,113200,166
2435,14626644263632534,20170106,221201,748
2436,14627459553036542,20170120,165443,122
2437,14618303559435454,20170117,132331,228
2438,14622546964133248,20170207,110528,633
2439,14623100309035658,20170129,140552,87
2440,14616036095102606,20170210,190942,754
2441,14622645960897774,20170109,163553,669
2442,14632927891231302,20170128,152835,201
2443,14620190372403110,20170126,123310,765
2444,14624278318546722,20170128,184950,33
2445,14620998494916074,20170207,123736,254
2446,14617217308742694,20170210,114935,212
2447,14626069403288018,20170126,165544,752
2448,14635089697581858,20170120,163428,845
2449,14616179889448898,20170201,164818,23
2450,1616443780024476,20170123,174457,201
2451,14617667545033968,20170207,202650,172
2452,14632626329776006,20170116,163338,662
2453,14611774151485422,20170209,175056,36
2454,14622811853240168,20170208,024454,47
2455,14630196692995200,20170104,214411,668
2456,14630188762384072,20170125,211440,106
2457,14629141206240502,20170128,120448,664
2458,14624225490253000,20170202,130013,106
2459,14634629325671558,20170109,095743,100
2460,14619622102303232,20170115,213532,903
2461,14623871527163246,20170121,195248,412
2462,14621660784964258,20170211,203750,234
2463,14628382502357340,20170211,172105,720
2464,14621091134457558,20170211,134640,171
2465,14618738365266230,20170122,174242,110
2466,14615494342224722,20170209,131819,718
2467,14632412670631562,20170106,112133,194
2468,14617770223703846,20170210,173848,10
2469,14626152288742320,20170209,113443,105
2470,14615024321394646,20170102,173742,372
2471,14631936386299896,20170118,182723,814
2472,14630891543709248,20170205,202321,30
2473,14625298101141374,20170207,164239,691
2474,14613560417602626,20170211,154730,255
2475,14627330595602070,20170122,002035,202
2476,14618576298744640,20170202,171917,158
2477,14626471095108684,20170105,170051,620
2478,14620997754498150,20170123,140442,693
2479,14625182271027870,20170203,221943,691
2480,14624414017197572,20170114,193214,727
2481,14623447788217390,20170210,140111,304
2482,14619967009385996,20170210,083019,50
2483,14617898175207052,20170112,220513,195
2484,14621253860331812,20170204,201357,107
2485,14623912823841650,20170119,184751,969
2486,14630612251241960,20170203,170144,241
2487,1550019962326715,20170116,133400,686
2488,14618897156029268,20170122,192654,173
2489,14623616836525544,20170124,185910,25
2490,14627339934845168,20170106,131734,179
2491,14616425900196166,20170206,201949,644
2492,14623865754791598,20170203,184032,295
2493,14633181376720682,20170108,151851,87
2494,14621149836208354,20170109,195219,191
2495,14627570979370038,20170123,173635,100
2496,14630032465936734,20170201,175459,160
2497,14625679048788606,20170201,172752,91
2498,14622567425398772,20170208,100328,79
2499,14625427995913430,20170125,115226,738
2500,14626187490100832,20170112,192512,158
2501,14620541437820058,20170210,191946,9
2502,14619010627045240,20170113,203636,229
2503,14623758393536294,20170131,150752,-6
2504,14625766653094372,20170114,184931,92
2505,14627479943410988,20170206,164043,691
2506,14620673481642010,20170119,231354,343
2507,14628414713162606,20170128,190509,34
2508,14615892261290332,20170123,190339,138
2509,14626075069323050,20170119,193510,202
2510,14626799318173214,20170208,171407,21
2511,14624735246332160,20170109,165725,369
2512,14625536440226868,20170210,141431,117
2513,14623409073155736,20170205,172316,99
2514,14628051721962818,20170209,174640,680
2515,14622219369242436,20170107,085419,774
2516,14626520079530634,20170212,102223,861
2517,14626403034422824,20170108,143304,352
2518,14627697036834310,20170207,070748,415
2519,14629738459632412,20170210,110713,331
2520,14631079611174612,20170209,172633,363
